station,timestamp,temperature,humidity,pressure,status,final_anomaly,final_fault_type,severity,confidence,sensor_health,temporal_score,spatial_score
BHOPAL,2022-09-07 15:00:00,29.5,58.0,950.3,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-07 16:00:00,29.7,61.9,948.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-07 17:00:00,29.6,62.0,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-07 18:00:00,29.2,64.2,950.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-07 19:00:00,28.3,69.5,949.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-07 20:00:00,27.7,71.6,950.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-07 21:00:00,27.4,77.4,950.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-07 22:00:00,26.8,80.4,950.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-07 23:00:00,26.0,83.3,951.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 00:00:00,25.4,86.7,951.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 01:00:00,24.8,89.4,950.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 02:00:00,24.8,88.7,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 03:00:00,25.2,95.0,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 04:00:00,25.5,95.3,947.2,NORMAL,False,Normal,NORMAL,0.0,100,1,0
BHOPAL,2022-09-08 05:00:00,25.4,92.6,948.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 06:00:00,25.8,88.4,948.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 07:00:00,26.8,87.2,949.7,NORMAL,False,Normal,NORMAL,0.3,100,0,0
BHOPAL,2022-09-08 08:00:00,27.7,83.4,949.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 09:00:00,28.8,76.0,951.2,NORMAL,False,Normal,NORMAL,0.3,100,0,0
BHOPAL,2022-09-08 10:00:00,29.6,72.4,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 11:00:00,30.2,73.3,950.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 12:00:00,31.5,64.9,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 13:00:00,31.7,61.7,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 14:00:00,32.3,62.9,949.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 15:00:00,32.4,62.4,948.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 16:00:00,32.4,65.2,947.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 17:00:00,31.5,64.2,949.3,NORMAL,False,Normal,NORMAL,0.7,100,0,0
BHOPAL,2022-09-08 18:00:00,31.7,66.0,949.3,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-08 19:00:00,30.5,72.3,950.0,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-08 20:00:00,30.2,74.1,950.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 21:00:00,29.2,79.7,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 22:00:00,27.9,84.9,951.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-08 23:00:00,27.0,87.9,951.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 00:00:00,26.1,93.6,949.8,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-09 01:00:00,25.7,95.3,950.8,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-09 02:00:00,25.1,94.9,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 03:00:00,25.2,96.8,949.2,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-09 04:00:00,25.2,96.1,948.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 05:00:00,25.7,93.7,947.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 06:00:00,26.2,95.7,948.2,NORMAL,False,Normal,NORMAL,20.0,100,0,1
BHOPAL,2022-09-09 07:00:00,27.1,88.7,950.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 08:00:00,28.1,86.4,950.1,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-09 09:00:00,29.3,80.9,950.6,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-09 10:00:00,30.1,76.3,952.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 11:00:00,31.1,72.5,951.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 12:00:00,32.1,66.1,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 13:00:00,32.7,65.6,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 14:00:00,33.3,59.9,949.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 15:00:00,33.2,67.8,948.4,NORMAL,False,Normal,NORMAL,0.3,100,0,0
BHOPAL,2022-09-09 16:00:00,33.2,69.1,947.6,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-09 17:00:00,32.8,67.8,949.9,NORMAL,False,Normal,NORMAL,0.0,100,1,0
BHOPAL,2022-09-09 18:00:00,31.9,70.4,948.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 19:00:00,31.0,71.2,950.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 20:00:00,30.2,72.9,951.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 21:00:00,29.0,79.9,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 22:00:00,27.4,83.9,952.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-09 23:00:00,27.1,86.1,951.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 00:00:00,26.4,93.3,949.5,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-10 01:00:00,25.6,94.3,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 02:00:00,25.0,92.3,949.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 03:00:00,24.9,96.3,949.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 04:00:00,24.5,94.4,948.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 05:00:00,25.0,90.3,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 06:00:00,25.6,89.7,949.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 07:00:00,26.3,89.7,950.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 08:00:00,27.3,84.6,951.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 09:00:00,28.2,81.1,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 10:00:00,29.1,73.2,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 11:00:00,29.8,72.0,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 12:00:00,30.7,66.8,949.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 13:00:00,31.1,66.6,949.5,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-10 14:00:00,31.5,61.8,949.5,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-10 15:00:00,31.5,64.1,949.2,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-10 16:00:00,31.2,61.9,948.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 17:00:00,30.7,66.1,949.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 18:00:00,29.9,68.2,949.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 19:00:00,29.1,70.1,948.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 20:00:00,28.1,76.0,950.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 21:00:00,27.2,75.5,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-10 22:00:00,26.2,81.6,950.6,NORMAL,False,Normal,NORMAL,0.3,100,0,0
BHOPAL,2022-09-10 23:00:00,24.8,88.4,949.5,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-11 00:00:00,24.1,89.1,951.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 01:00:00,23.5,93.5,949.8,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-11 02:00:00,23.1,97.5,949.4,NORMAL,False,Normal,NORMAL,0.5,100,0,0
BHOPAL,2022-09-11 03:00:00,22.9,95.4,947.4,NORMAL,False,Normal,NORMAL,0.3,100,0,0
BHOPAL,2022-09-11 04:00:00,22.8,95.2,947.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 05:00:00,23.4,94.6,948.4,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-11 06:00:00,24.1,91.3,948.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 07:00:00,25.0,89.6,948.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 08:00:00,25.5,85.3,949.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 09:00:00,26.7,81.2,949.2,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-11 10:00:00,27.9,74.7,950.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 11:00:00,28.7,69.0,950.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 12:00:00,29.7,68.1,950.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 13:00:00,30.6,68.2,948.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 14:00:00,30.4,63.9,949.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 15:00:00,30.7,62.6,947.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 16:00:00,30.8,64.5,948.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 17:00:00,30.1,66.2,947.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 18:00:00,29.6,66.5,947.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 19:00:00,28.7,71.0,949.0,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-11 20:00:00,27.8,76.4,948.8,NORMAL,False,Normal,NORMAL,0.3,100,0,0
BHOPAL,2022-09-11 21:00:00,26.9,79.4,949.8,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-11 22:00:00,26.1,84.4,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-11 23:00:00,24.8,86.2,950.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 00:00:00,24.2,100.0,945.2,NORMAL,False,Normal,NORMAL,0.0,100,2,0
BHOPAL,2022-09-12 01:00:00,23.2,100.0,946.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 02:00:00,23.2,100.0,945.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 03:00:00,23.1,100.0,945.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 04:00:00,23.3,100.0,946.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 05:00:00,23.5,100.0,945.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 06:00:00,23.9,100.0,944.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 07:00:00,24.8,93.4,946.8,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-12 08:00:00,25.5,98.2,946.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 09:00:00,26.5,90.0,947.7,NORMAL,False,Normal,NORMAL,0.5,100,0,0
BHOPAL,2022-09-12 10:00:00,27.5,85.2,947.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 11:00:00,28.0,82.5,947.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 12:00:00,28.5,80.3,947.3,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-12 13:00:00,29.7,75.4,945.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 14:00:00,29.8,75.3,947.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 15:00:00,29.4,82.0,945.2,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-12 16:00:00,29.4,77.1,944.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 17:00:00,28.6,75.0,946.5,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-12 18:00:00,28.4,75.8,946.2,NORMAL,False,Normal,NORMAL,0.5,100,0,0
BHOPAL,2022-09-12 19:00:00,27.4,77.2,947.0,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-12 20:00:00,26.8,84.7,948.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 21:00:00,25.8,85.2,947.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-12 22:00:00,24.2,92.6,949.5,NORMAL,False,Normal,NORMAL,0.0,100,1,0
BHOPAL,2022-09-12 23:00:00,24.1,99.4,948.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 00:00:00,23.5,100.0,946.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 01:00:00,22.8,100.0,945.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 02:00:00,22.4,100.0,946.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 03:00:00,22.4,100.0,945.2,NORMAL,False,Normal,NORMAL,0.3,100,0,0
BHOPAL,2022-09-13 04:00:00,22.5,100.0,945.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 05:00:00,22.7,100.0,945.2,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-13 06:00:00,23.1,95.7,945.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 07:00:00,23.9,99.7,945.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 08:00:00,25.0,89.9,946.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 09:00:00,25.3,88.9,947.6,NORMAL,False,Normal,NORMAL,0.3,100,0,0
BHOPAL,2022-09-13 10:00:00,26.2,89.2,947.2,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-13 11:00:00,27.2,80.8,947.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 12:00:00,27.7,82.8,947.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 13:00:00,28.3,77.7,946.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 14:00:00,28.7,74.6,945.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 15:00:00,28.7,71.7,945.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 16:00:00,28.9,77.0,945.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 17:00:00,28.6,77.2,944.9,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-13 18:00:00,27.7,70.8,946.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 19:00:00,27.1,78.1,947.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 20:00:00,26.1,90.6,947.7,NORMAL,False,Normal,NORMAL,0.0,100,1,0
BHOPAL,2022-09-13 21:00:00,25.7,87.3,947.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 22:00:00,24.6,88.1,948.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-13 23:00:00,23.9,96.1,948.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-14 00:00:00,22.7,100.0,947.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-14 01:00:00,21.9,100.0,947.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-14 02:00:00,21.6,100.0,945.2,NORMAL,False,Normal,NORMAL,0.0,100,1,0
BHOPAL,2022-09-14 03:00:00,21.3,100.0,946.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-14 04:00:00,22.0,100.0,946.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-14 05:00:00,22.2,100.0,946.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-14 06:00:00,22.7,98.4,946.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-14 07:00:00,23.3,98.3,947.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-14 08:00:00,24.3,87.9,948.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-14 09:00:00,25.0,93.8,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-14 10:00:00,26.2,85.1,948.7,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-14 11:00:00,27.3,78.6,947.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-14 12:00:00,28.2,78.6,948.0,NORMAL,False,Normal,NORMAL,0.3,100,0,0
BHOPAL,2022-09-14 13:00:00,28.9,81.5,947.4,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-14 14:00:00,29.0,76.6,946.6,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-14 15:00:00,29.2,74.2,947.4,NORMAL,False,Normal,NORMAL,0.5,100,0,0
BHOPAL,2022-09-14 16:00:00,29.3,72.5,947.2,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-14 17:00:00,28.2,74.5,945.0,NORMAL,False,Normal,NORMAL,0.2,100,1,0
BHOPAL,2022-09-14 18:00:00,28.0,75.3,947.2,NORMAL,False,Normal,NORMAL,0.0,100,1,0
BHOPAL,2022-09-14 19:00:00,27.1,83.9,948.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-14 20:00:00,26.6,82.5,948.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-14 21:00:00,25.5,89.9,948.2,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-14 22:00:00,24.2,95.5,948.3,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-14 23:00:00,23.4,97.4,948.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-15 00:00:00,22.5,95.5,947.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-15 01:00:00,22.1,99.9,948.2,NORMAL,False,Normal,NORMAL,0.3,100,0,0
BHOPAL,2022-09-15 02:00:00,21.4,99.8,947.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-15 03:00:00,21.3,100.0,946.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-15 04:00:00,21.6,100.0,946.1,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-15 05:00:00,21.8,100.0,946.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-15 06:00:00,22.4,100.0,947.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-15 07:00:00,22.9,100.0,946.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-15 08:00:00,23.7,98.6,948.6,NORMAL,False,Normal,NORMAL,0.3,100,0,0
BHOPAL,2022-09-15 09:00:00,24.5,87.2,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-15 10:00:00,25.6,90.2,948.9,NORMAL,False,Normal,NORMAL,0.5,100,0,0
BHOPAL,2022-09-15 11:00:00,26.2,87.6,947.8,NORMAL,False,Normal,NORMAL,20.2,100,0,1
BHOPAL,2022-09-15 12:00:00,27.0,76.6,947.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-15 13:00:00,27.5,73.7,947.6,NORMAL,False,Normal,NORMAL,20.0,100,0,1
BHOPAL,2022-09-15 14:00:00,27.6,76.5,947.0,NORMAL,False,Normal,NORMAL,20.0,100,0,1
BHOPAL,2022-09-15 15:00:00,27.7,74.8,945.4,NORMAL,False,Normal,NORMAL,20.2,100,0,1
BHOPAL,2022-09-15 16:00:00,27.9,74.3,946.6,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-15 17:00:00,26.9,87.4,945.9,NORMAL,False,Normal,NORMAL,20.0,100,1,1
BHOPAL,2022-09-15 18:00:00,26.2,81.4,947.7,NORMAL,False,Normal,NORMAL,20.0,100,0,1
BHOPAL,2022-09-15 19:00:00,25.4,78.9,946.9,NORMAL,False,Normal,NORMAL,20.2,100,0,1
BHOPAL,2022-09-15 20:00:00,24.9,89.4,947.1,NORMAL,False,Normal,NORMAL,20.0,100,0,1
BHOPAL,2022-09-15 21:00:00,23.8,94.4,947.6,NORMAL,False,Normal,NORMAL,20.7,100,0,1
BHOPAL,2022-09-15 22:00:00,22.9,95.6,948.0,NORMAL,False,Normal,NORMAL,20.0,100,0,1
BHOPAL,2022-09-15 23:00:00,21.9,100.0,948.5,NORMAL,False,Normal,NORMAL,20.3,100,0,1
BHOPAL,2022-09-16 00:00:00,21.3,100.0,947.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-16 01:00:00,20.6,100.0,946.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-16 02:00:00,20.3,100.0,945.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-16 03:00:00,19.7,100.0,945.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-16 04:00:00,20.3,100.0,945.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-16 05:00:00,20.1,100.0,944.7,NORMAL,False,Normal,NORMAL,0.3,100,0,0
BHOPAL,2022-09-16 06:00:00,20.8,100.0,945.3,NORMAL,False,Normal,NORMAL,30.0,100,0,0
BHOPAL,2022-09-16 07:00:00,21.7,100.0,946.9,ANOMALY,True,drift,MEDIUM,50.0,70,0,1
BHOPAL,2022-09-16 08:00:00,22.8,97.5,947.8,NORMAL,False,Normal,NORMAL,20.0,100,0,1
BHOPAL,2022-09-16 09:00:00,23.4,98.3,947.9,NORMAL,False,Normal,NORMAL,20.0,100,0,1
BHOPAL,2022-09-16 10:00:00,24.6,95.0,947.4,NORMAL,False,Normal,NORMAL,20.0,100,0,1
BHOPAL,2022-09-16 11:00:00,25.4,83.9,947.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-16 12:00:00,26.6,86.2,946.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-16 13:00:00,26.8,85.0,946.6,NORMAL,False,Normal,NORMAL,20.0,100,0,1
BHOPAL,2022-09-16 14:00:00,27.5,71.0,945.6,NORMAL,False,Normal,NORMAL,0.0,100,1,0
BHOPAL,2022-09-16 15:00:00,28.0,81.4,945.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-16 16:00:00,28.1,78.0,945.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-16 17:00:00,26.9,81.8,945.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-16 18:00:00,26.6,86.0,945.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-16 19:00:00,25.8,87.2,945.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-16 20:00:00,25.4,89.1,947.7,NORMAL,False,Normal,NORMAL,0.0,100,1,0
BHOPAL,2022-09-16 21:00:00,24.0,89.4,948.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-16 22:00:00,23.1,93.4,948.4,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-16 23:00:00,22.1,100.0,947.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-17 00:00:00,21.0,91.2,950.8,NORMAL,False,Normal,NORMAL,0.0,100,1,0
BHOPAL,2022-09-17 01:00:00,20.2,90.2,950.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-17 02:00:00,20.3,95.0,949.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-17 03:00:00,20.4,96.0,949.8,NORMAL,False,Normal,NORMAL,0.2,100,0,0
BHOPAL,2022-09-17 04:00:00,20.0,90.6,949.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-17 05:00:00,20.7,90.1,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
BHOPAL,2022-09-17 06:00:00,20.9,90.2,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
